"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"44830","FOSTORIA, OH","G",4507,"G",53434,"G",225976,290,"FOSTORIA","OH","SENECA"
"44833","GALION, OH","H",4755,"H",52734,"H",229746,272,"GALION","OH","CRAWFORD"
"44836","GREEN SPRINGS, OH","H",345,"H",3315,"G",16857,34,"GREEN SPRINGS","OH","SENECA"
"44837","GREENWICH, OH","H",453,"H",4123,"H",18695,49,"GREENWICH","OH","HURON"
"44838","HAYESVILLE, OH","G",83,"G",287,"G",1456,11,"HAYESVILLE","OH","ASHLAND"
"44839","HURON, OH","G",3114,"G",32911,"G",148748,242,"HURON","OH","ERIE"
"44840","JEROMESVILLE, OH","G",282,"G",2876,"H",16188,55,"JEROMESVILLE","OH","ASHLAND"
"44841","KANSAS, OH","J",36,"J",368,"J",1450,5,"KANSAS","OH","SENECA"
"44842","LOUDONVILLE, OH","G",1303,"G",10667,"G",49491,148,"LOUDONVILLE","OH","ASHLAND"
"44843","LUCAS, OH","G",161,"H",1326,"H",5795,36,"LUCAS","OH","RICHLAND"
"44844","MC CUTCHENVILLE, OH","J",33,"G",256,"G",1144,12,"MC CUTCHENVILLE","OH","WYANDOT"
"44846","MILAN, OH","G",1736,"G",21404,"G",93114,86,"MILAN","OH","ERIE"
"44847","MONROEVILLE, OH","H",1167,"H",14425,"H",65979,72,"MONROEVILLE","OH","HURON"
"44849","NEVADA, OH","H",63,"G",459,"G",2490,22,"NEVADA","OH","WYANDOT"
"44850","NEW HAVEN, OH","J",30,"J",173,"J",703,6,"NEW HAVEN","OH","HURON"
"44851","NEW LONDON, OH","G",663,"G",6434,"G",27802,87,"NEW LONDON","OH","HURON"
"44853","NEW RIEGEL, OH","H",243,"H",2091,"H",11980,33,"NEW RIEGEL","OH","SENECA"
"44854","NEW WASHINGTON, OH","G",335,"G",2889,"G",13368,37,"NEW WASHINGTON","OH","CRAWFORD"
"44855","NORTH FAIRFIELD, OH","G",36,"G",254,"H",1833,12,"NORTH FAIRFIELD","OH","HURON"
"44857","NORWALK, OH","G",9558,"G",99295,"G",468365,552,"NORWALK","OH","HURON"
"44859","NOVA, OH","H",80,"H",897,"H",4263,15,"NOVA","OH","ASHLAND"
"44861","OLD FORT, OH","J",273,"J",5787,"J",16616,4,"OLD FORT","OH","SENECA"
"44862","ONTARIO, OH","G",322,"H",2133,"G",8182,8,"ONTARIO","OH","RICHLAND"
"44864","PERRYSVILLE, OH","G",1278,"G",12523,"G",49703,58,"PERRYSVILLE","OH","ASHLAND"
"44865","PLYMOUTH, OH","G",144,"G",901,"G",4272,35,"PLYMOUTH","OH","HURON"
"44866","POLK, OH","G",57,"G",592,"G",2422,18,"POLK","OH","ASHLAND"
"44867","REPUBLIC, OH","H",125,"H",661,"H",3755,19,"REPUBLIC","OH","SENECA"
"44870","SANDUSKY, OH","G",23683,"G",274058,"G",1117617,1128,"SANDUSKY","OH","ERIE"
"44871","SANDUSKY, OH","J",330,"J",2875,"J",15381,15,"SANDUSKY","OH","ERIE"
"44874","SAVANNAH, OH","J",63,"H",192,"H",817,8,"SAVANNAH","OH","ASHLAND"
"44875","SHELBY, OH","G",3757,"G",41217,"G",164214,222,"SHELBY","OH","RICHLAND"
"44878","SHILOH, OH","G",392,"G",3515,"G",15851,47,"SHILOH","OH","RICHLAND"
"44880","SULLIVAN, OH","J",63,"H",448,"H",2281,19,"SULLIVAN","OH","ASHLAND"
"44882","SYCAMORE, OH","H",543,"H",5149,"H",31484,41,"SYCAMORE","OH","WYANDOT"
"44883","TIFFIN, OH","H",11508,"H",119579,"H",482529,636,"TIFFIN","OH","SENECA"
"44887","TIRO, OH","J",22,"G",131,"H",836,6,"TIRO","OH","CRAWFORD"
"44889","WAKEMAN, OH","G",366,"G",3000,"G",13501,76,"WAKEMAN","OH","HURON"
"44890","WILLARD, OH","H",5090,"H",59032,"H",238130,164,"WILLARD","OH","HURON"
"44901","MANSFIELD, OH","G",220,"G",2486,"G",10802,20,"MANSFIELD","OH","RICHLAND"
"44902","MANSFIELD, OH","G",3256,"G",34785,"G",149699,280,"MANSFIELD","OH","RICHLAND"
"44903","MANSFIELD, OH","G",9275,"G",105613,"G",449867,461,"MANSFIELD","OH","RICHLAND"
"44904","MANSFIELD, OH","H",3000,"H",37006,"H",159942,196,"MANSFIELD","OH","RICHLAND"
"44905","MANSFIELD, OH","G",2589,"G",24170,"G",105550,235,"MANSFIELD","OH","RICHLAND"
"44906","MANSFIELD, OH","G",11059,"G",101235,"G",418591,589,"MANSFIELD","OH","RICHLAND"
"44907","MANSFIELD, OH","G",3905,"G",33030,"G",141223,344,"MANSFIELD","OH","RICHLAND"
"45001","ADDYSTON, OH","H",242,"H",5994,"H",22212,17,"ADDYSTON","OH","HAMILTON"
"45002","CLEVES, OH","G",2770,"G",31319,"G",146735,244,"CLEVES","OH","HAMILTON"
"45003","COLLEGE CORNER, OH","H",116,"H",702,"H",3264,9,"COLLEGE CORNER","OH","BUTLER"
"45005","FRANKLIN, OH","G",10314,"G",123519,"G",549061,533,"FRANKLIN","OH","WARREN"
"45011","HAMILTON, OH","G",20663,"G",255193,"G",1015814,1167,"HAMILTON","OH","BUTLER"
"45012","HAMILTON, OH","J",18,"J",153,"J",720,6,"HAMILTON","OH","BUTLER"
"45013","HAMILTON, OH","G",7797,"G",84241,"G",358403,633,"HAMILTON","OH","BUTLER"
"45014","FAIRFIELD, OH","G",29260,"H",501837,"G",1795530,1115,"FAIRFIELD","OH","BUTLER"
"45015","HAMILTON, OH","H",3773,"H",54503,"H",233662,186,"HAMILTON","OH","BUTLER"
"45018","FAIRFIELD, OH","J",64,"J",563,"J",2916,6,"FAIRFIELD","OH","BUTLER"
"45030","HARRISON, OH","G",8061,"G",107187,"G",423237,488,"HARRISON","OH","HAMILTON"
"45032","HARVEYSBURG, OH","H",30,"J",362,"J",1451,4,"HARVEYSBURG","OH","WARREN"
"45033","HOOVEN, OH","J",81,"J",1030,"J",5085,7,"HOOVEN","OH","HAMILTON"
"45034","KINGS MILLS, OH","H",3455,"H",6755,"H",55995,19,"KINGS MILLS","OH","WARREN"
"45036","LEBANON, OH","G",15108,"G",178756,"G",758767,780,"LEBANON","OH","WARREN"
"45039","MAINEVILLE, OH","H",3165,"G",35829,"G",148793,341,"MAINEVILLE","OH","WARREN"
"45040","MASON, OH","G",33690,"G",639161,"G",2576669,1561,"MASON","OH","WARREN"
"45041","MIAMITOWN, OH","H",431,"H",4946,"H",20185,32,"MIAMITOWN","OH","HAMILTON"
"45042","MIDDLETOWN, OH","G",3696,"G",44756,"G",182572,351,"MIDDLETOWN","OH","BUTLER"
"45044","MIDDLETOWN, OH","G",17264,"G",206413,"H",928626,807,"MIDDLETOWN","OH","BUTLER"
"45050","MONROE, OH","G",6588,"G",76374,"G",331024,388,"MONROE","OH","BUTLER"
"45051","MOUNT SAINT JOSEPH, OH","G",365,"H",2700,"H",11094,3,"MOUNT SAINT JOSEPH","OH","HAMILTON"
"45052","NORTH BEND, OH","G",731,"G",8795,"G",37118,77,"NORTH BEND","OH","HAMILTON"
"45053","OKEANA, OH","J",1232,"J",18034,"J",65512,42,"OKEANA","OH","BUTLER"
"45054","OREGONIA, OH","J",736,"J",6884,"J",28388,37,"OREGONIA","OH","WARREN"
"45055","OVERPECK, OH","H",38,"H",535,"H",2153,4,"OVERPECK","OH","BUTLER"
"45056","OXFORD, OH","H",5222,"H",37364,"H",158692,363,"OXFORD","OH","BUTLER"
"45061","ROSS, OH","H",74,"H",812,"H",3814,15,"ROSS","OH","BUTLER"
"45062","SEVEN MILE, OH","G",36,"G",431,"G",1980,6,"SEVEN MILE","OH","BUTLER"
"45063","SHANDON, OH","H",54,"H",636,"G",2854,8,"SHANDON","OH","BUTLER"
"45064","SOMERVILLE, OH","G",233,"G",1769,"G",9005,21,"SOMERVILLE","OH","BUTLER"
"45065","SOUTH LEBANON, OH","G",929,"G",6709,"G",30684,71,"SOUTH LEBANON","OH","WARREN"
"45066","SPRINGBORO, OH","G",7883,"G",85979,"G",371605,597,"SPRINGBORO","OH","WARREN"
"45067","TRENTON, OH","G",2084,"G",26589,"G",117777,137,"TRENTON","OH","BUTLER"
"45068","WAYNESVILLE, OH","G",1203,"G",9338,"G",46984,209,"WAYNESVILLE","OH","WARREN"
"45069","WEST CHESTER, OH","G",39051,"G",544083,"G",2240453,1819,"WEST CHESTER","OH","BUTLER"
"45070","WEST ELKTON, OH","G",13,"H",122,"H",316,4,"WEST ELKTON","OH","PREBLE"
"45071","WEST CHESTER, OH","G",13,"G",174,"G",633,7,"WEST CHESTER","OH","BUTLER"
"45101","ABERDEEN, OH","H",200,"G",1204,"G",6869,29,"ABERDEEN","OH","BROWN"
"45102","AMELIA, OH","H",4974,"H",69858,"H",246979,363,"AMELIA","OH","CLERMONT"
"45103","BATAVIA, OH","G",9016,"G",114026,"G",482079,537,"BATAVIA","OH","CLERMONT"
"45106","BETHEL, OH","G",1056,"G",6949,"G",31951,141,"BETHEL","OH","CLERMONT"
"45107","BLANCHESTER, OH","G",1444,"G",14137,"G",59987,122,"BLANCHESTER","OH","CLINTON"
"45111","CAMP DENNISON, OH","H",104,"H",1147,"H",5679,8,"CAMP DENNISON","OH","HAMILTON"
"45113","CLARKSVILLE, OH","H",313,"G",1415,"G",6449,42,"CLARKSVILLE","OH","CLINTON"
"45118","FAYETTEVILLE, OH","G",257,"G",1609,"G",7089,40,"FAYETTEVILLE","OH","BROWN"
"45120","FELICITY, OH","H",233,"H",1933,"H",8821,28,"FELICITY","OH","CLERMONT"
"45121","GEORGETOWN, OH","G",1732,"H",16492,"G",75956,149,"GEORGETOWN","OH","BROWN"
"45122","GOSHEN, OH","G",746,"G",5595,"G",28195,117,"GOSHEN","OH","CLERMONT"
"45123","GREENFIELD, OH","G",1479,"H",14085,"H",66370,133,"GREENFIELD","OH","HIGHLAND"
"45130","HAMERSVILLE, OH","H",167,"H",1004,"H",4698,29,"HAMERSVILLE","OH","BROWN"
"45133","HILLSBORO, OH","G",6022,"G",69810,"G",256100,480,"HILLSBORO","OH","HIGHLAND"
"45135","LEESBURG, OH","H",879,"H",8221,"H",34945,60,"LEESBURG","OH","HIGHLAND"
"45140","LOVELAND, OH","G",11420,"G",137783,"G",586649,960,"LOVELAND","OH","CLERMONT"
"45142","LYNCHBURG, OH","G",154,"G",1044,"G",4758,29,"LYNCHBURG","OH","HIGHLAND"
"45144","MANCHESTER, OH","G",259,"G",1753,"G",7595,28,"MANCHESTER","OH","ADAMS"
"45146","MARTINSVILLE, OH","G",17,"H",99,"G",487,4,"MARTINSVILLE","OH","CLINTON"
"45147","MIAMIVILLE, OH","H",136,"J",2463,"J",8815,7,"MIAMIVILLE","OH","CLERMONT"
"45148","MIDLAND, OH","G",57,"H",499,"H",1766,8,"MIDLAND","OH","CLINTON"
"45150","MILFORD, OH","G",14279,"H",174254,"H",761563,923,"MILFORD","OH","CLERMONT"
"45152","MORROW, OH","G",660,"G",5597,"G",28130,163,"MORROW","OH","WARREN"
"45153","MOSCOW, OH","H",69,"G",902,"G",3619,16,"MOSCOW","OH","CLERMONT"
"45154","MOUNT ORAB, OH","H",2564,"H",20338,"H",85732,162,"MOUNT ORAB","OH","BROWN"
"45155","MOWRYSTOWN, OH","H",52,"J",539,"J",1318,8,"MOWRYSTOWN","OH","HIGHLAND"
"45157","NEW RICHMOND, OH","G",753,"G",6109,"G",27376,120,"NEW RICHMOND","OH","CLERMONT"
"45158","NEWTONSVILLE, OH","H",23,"J",137,"J",497,4,"NEWTONSVILLE","OH","CLERMONT"
"45159","NEW VIENNA, OH","H",316,"H",3308,"H",13515,28,"NEW VIENNA","OH","CLINTON"
"45160","OWENSVILLE, OH","G",225,"G",1671,"G",6871,30,"OWENSVILLE","OH","CLERMONT"
"45162","PLEASANT PLAIN, OH","H",264,"H",2755,"H",12760,42,"PLEASANT PLAIN","OH","WARREN"
"45164","PORT WILLIAM, OH","J",12,"G",71,"G",416,4,"PORT WILLIAM","OH","CLINTON"
"45167","RIPLEY, OH","G",578,"G",4240,"G",18613,48,"RIPLEY","OH","BROWN"
"45168","RUSSELLVILLE, OH","G",75,"H",486,"H",1960,19,"RUSSELLVILLE","OH","BROWN"
"45169","SABINA, OH","H",875,"H",10458,"H",40857,54,"SABINA","OH","CLINTON"
"45171","SARDINIA, OH","G",423,"G",2935,"G",14566,62,"SARDINIA","OH","BROWN"
"45172","SINKING SPRING, OH","G",9,"G",65,"G",313,3,"SINKING SPRING","OH","HIGHLAND"
"45174","TERRACE PARK, OH","H",195,"H",2356,"H",10558,58,"TERRACE PARK","OH","HAMILTON"
"45176","WILLIAMSBURG, OH","H",842,"H",7260,"H",32890,99,"WILLIAMSBURG","OH","CLERMONT"
"45177","WILMINGTON, OH","G",14988,"G",247505,"G",975442,499,"WILMINGTON","OH","CLINTON"
"45201","CINCINNATI, OH","G",375,"J",67300,"J",262361,17,"CINCINNATI","OH","HAMILTON"
"45202","CINCINNATI, OH","G",69632,"H",2098437,"G",7592970,2143,"CINCINNATI","OH","HAMILTON"
"45203","CINCINNATI, OH","G",5527,"G",89332,"G",379323,216,"CINCINNATI","OH","HAMILTON"
"45204","CINCINNATI, OH","H",2445,"H",32783,"H",138301,93,"CINCINNATI","OH","HAMILTON"
"45205","CINCINNATI, OH","G",1329,"G",11172,"G",50118,121,"CINCINNATI","OH","HAMILTON"
"45206","CINCINNATI, OH","G",5666,"G",70620,"G",310241,362,"CINCINNATI","OH","HAMILTON"
"45207","CINCINNATI, OH","H",4958,"H",54910,"H",239304,88,"CINCINNATI","OH","HAMILTON"
"45208","CINCINNATI, OH","G",5552,"G",54149,"G",248279,520,"CINCINNATI","OH","HAMILTON"
"45209","CINCINNATI, OH","G",13900,"G",274961,"G",1032396,517,"CINCINNATI","OH","HAMILTON"
"45211","CINCINNATI, OH","G",7856,"G",92039,"G",387247,576,"CINCINNATI","OH","HAMILTON"
"45212","CINCINNATI, OH","H",8782,"H",128262,"H",628973,417,"CINCINNATI","OH","HAMILTON"
"45213","CINCINNATI, OH","G",3492,"H",46980,"H",193632,213,"CINCINNATI","OH","HAMILTON"
"45214","CINCINNATI, OH","G",5175,"H",81668,"G",304408,229,"CINCINNATI","OH","HAMILTON"
"45215","CINCINNATI, OH","G",19427,"H",378790,"H",1557348,795,"CINCINNATI","OH","HAMILTON"
"45216","CINCINNATI, OH","G",4841,"G",81559,"G",294757,175,"CINCINNATI","OH","HAMILTON"
"45217","CINCINNATI, OH","G",2721,"G",39364,"G",153543,128,"CINCINNATI","OH","HAMILTON"
"45218","CINCINNATI, OH","H",270,"G",2440,"G",10938,32,"CINCINNATI","OH","HAMILTON"
"45219","CINCINNATI, OH","H",20703,"J",319419,"J",1387732,341,"CINCINNATI","OH","HAMILTON"
"45220","CINCINNATI, OH","G",8922,"G",143847,"G",661468,187,"CINCINNATI","OH","HAMILTON"
"45221","CINCINNATI, OH","H",416,"H",4574,"H",20337,16,"CINCINNATI","OH","HAMILTON"
"45222","CINCINNATI, OH","H",98,"G",1005,"G",6706,13,"CINCINNATI","OH","HAMILTON"
"45223","CINCINNATI, OH","G",3691,"G",44903,"G",191810,258,"CINCINNATI","OH","HAMILTON"
"45224","CINCINNATI, OH","H",7915,"J",208828,"J",623519,233,"CINCINNATI","OH","HAMILTON"
"45225","CINCINNATI, OH","H",2288,"H",27614,"H",117993,135,"CINCINNATI","OH","HAMILTON"
"45226","CINCINNATI, OH","H",6063,"H",123430,"H",545587,294,"CINCINNATI","OH","HAMILTON"
"45227","CINCINNATI, OH","H",15500,"H",331806,"H",1155635,555,"CINCINNATI","OH","HAMILTON"
"45229","CINCINNATI, OH","J",18704,"J",301731,"J",1375411,203,"CINCINNATI","OH","HAMILTON"
"45230","CINCINNATI, OH","G",4275,"G",45377,"G",210447,437,"CINCINNATI","OH","HAMILTON"
"45231","CINCINNATI, OH","G",7167,"G",70333,"G",288865,566,"CINCINNATI","OH","HAMILTON"
"45232","CINCINNATI, OH","G",4665,"H",87038,"H",373428,153,"CINCINNATI","OH","HAMILTON"
"45233","CINCINNATI, OH","G",2989,"G",32932,"G",142356,197,"CINCINNATI","OH","HAMILTON"
"45234","CINCINNATI, OH","J",31,"J",166,"J",776,3,"CINCINNATI","OH","HAMILTON"
"45236","CINCINNATI, OH","G",19330,"G",351557,"G",1304530,1015,"CINCINNATI","OH","HAMILTON"
"45237","CINCINNATI, OH","H",36896,"H",397080,"H",1462321,414,"CINCINNATI","OH","HAMILTON"
"45238","CINCINNATI, OH","G",7036,"G",55074,"G",239117,542,"CINCINNATI","OH","HAMILTON"
"45239","CINCINNATI, OH","G",5076,"G",46231,"G",191176,411,"CINCINNATI","OH","HAMILTON"
"45240","CINCINNATI, OH","G",8254,"G",104683,"G",424556,414,"CINCINNATI","OH","HAMILTON"
"45241","CINCINNATI, OH","G",34860,"G",620651,"G",2489651,1300,"CINCINNATI","OH","HAMILTON"
"45242","CINCINNATI, OH","G",49230,"G",873448,"G",3467132,1727,"CINCINNATI","OH","HAMILTON"
"45243","CINCINNATI, OH","G",2966,"H",39479,"H",177117,345,"CINCINNATI","OH","HAMILTON"
"45244","CINCINNATI, OH","G",5034,"G",62346,"G",297409,482,"CINCINNATI","OH","HAMILTON"
"45245","CINCINNATI, OH","G",11417,"H",126860,"H",538807,570,"CINCINNATI","OH","CLERMONT"
"45246","CINCINNATI, OH","G",27029,"G",380650,"G",1572566,1096,"CINCINNATI","OH","HAMILTON"
"45247","CINCINNATI, OH","G",5796,"H",79127,"H",275338,501,"CINCINNATI","OH","HAMILTON"
"45248","CINCINNATI, OH","H",4571,"G",42178,"G",188484,348,"CINCINNATI","OH","HAMILTON"
"45249","CINCINNATI, OH","G",18689,"H",418719,"H",1644021,713,"CINCINNATI","OH","HAMILTON"
"45250","CINCINNATI, OH","H",114,"H",2437,"H",11405,4,"CINCINNATI","OH","HAMILTON"
"45251","CINCINNATI, OH","G",8429,"G",74853,"G",317910,398,"CINCINNATI","OH","HAMILTON"
"45252","CINCINNATI, OH","H",766,"H",6397,"H",30430,64,"CINCINNATI","OH","HAMILTON"
"45254","CINCINNATI, OH","G",31,"J",349,"H",1206,7,"CINCINNATI","OH","HAMILTON"
"45255","CINCINNATI, OH","G",8272,"G",80552,"G",349061,571,"CINCINNATI","OH","HAMILTON"
"45262","CINCINNATI, OH","J",36,"J",560,"J",2476,5,"CINCINNATI","OH","HAMILTON"
"45263","CINCINNATI, OH","J",1914,"J",215603,"J",389965,5,"CINCINNATI","OH","HAMILTON"
"45267","CINCINNATI, OH","G",39,"H",241,"H",1010,4,"CINCINNATI","OH","HAMILTON"
"45268","CINCINNATI, OH","J",56,"H",1038,"H",4449,6,"CINCINNATI","OH","HAMILTON"
"45301","ALPHA, OH","H",158,"H",2681,"H",10730,6,"ALPHA","OH","GREENE"
"45302","ANNA, OH","H",3786,"H",52015,"H",251248,89,"ANNA","OH","SHELBY"
"45303","ANSONIA, OH","H",293,"G",2700,"G",11587,33,"ANSONIA","OH","DARKE"
"45304","ARCANUM, OH","G",640,"G",6237,"G",31758,123,"ARCANUM","OH","DARKE"
"45305","BELLBROOK, OH","G",1198,"G",8995,"G",42572,176,"BELLBROOK","OH","GREENE"
"45306","BOTKINS, OH","G",776,"G",7989,"G",37935,65,"BOTKINS","OH","SHELBY"
"45307","BOWERSVILLE, OH","J",17,"H",158,"H",694,4,"BOWERSVILLE","OH","GREENE"
"45308","BRADFORD, OH","H",488,"H",5271,"H",24848,54,"BRADFORD","OH","MIAMI"
"45309","BROOKVILLE, OH","H",2652,"H",30049,"H",130025,206,"BROOKVILLE","OH","MONTGOMERY"
"45310","BURKETTSVILLE, OH","G",108,"G",925,"G",3584,10,"BURKETTSVILLE","OH","MERCER"
"45311","CAMDEN, OH","G",607,"G",5399,"G",22043,70,"CAMDEN","OH","PREBLE"
"45312","CASSTOWN, OH","J",52,"H",650,"G",2449,16,"CASSTOWN","OH","MIAMI"
"45314","CEDARVILLE, OH","J",2439,"H",11709,"H",51624,50,"CEDARVILLE","OH","GREENE"
"45315","CLAYTON, OH","H",2832,"H",29396,"H",123206,145,"CLAYTON","OH","MONTGOMERY"
"45316","CLIFTON, OH","J",29,"H",146,"H",734,3,"CLIFTON","OH","GREENE"
"45317","CONOVER, OH","J",66,"J",458,"J",2224,7,"CONOVER","OH","MIAMI"
"45318","COVINGTON, OH","G",1301,"G",12522,"G",58931,130,"COVINGTON","OH","MIAMI"
"45319","DONNELSVILLE, OH","H",23,"J",236,"H",1071,5,"DONNELSVILLE","OH","CLARK"
"45320","EATON, OH","G",6413,"H",88483,"H",339599,325,"EATON","OH","PREBLE"
"45321","ELDORADO, OH","J",38,"H",307,"H",2188,3,"ELDORADO","OH","PREBLE"
"45322","ENGLEWOOD, OH","G",3888,"G",31532,"G",137928,313,"ENGLEWOOD","OH","MONTGOMERY"
"45323","ENON, OH","J",3454,"J",66401,"J",246768,58,"ENON","OH","CLARK"
"45324","FAIRBORN, OH","G",10826,"G",145284,"G",590367,603,"FAIRBORN","OH","GREENE"
"45325","FARMERSVILLE, OH","H",170,"H",1518,"H",6613,39,"FARMERSVILLE","OH","MONTGOMERY"
"45326","FLETCHER, OH","G",91,"H",1196,"H",4722,20,"FLETCHER","OH","MIAMI"
"45327","GERMANTOWN, OH","G",1113,"H",11132,"H",58718,137,"GERMANTOWN","OH","MONTGOMERY"
"45328","GETTYSBURG, OH","H",186,"H",1761,"H",6094,10,"GETTYSBURG","OH","DARKE"
"45330","GRATIS, OH","G",69,"G",455,"G",2082,11,"GRATIS","OH","PREBLE"
"45331","GREENVILLE, OH","G",9764,"G",97820,"G",416484,599,"GREENVILLE","OH","DARKE"
"45332","HOLLANSBURG, OH","G",60,"H",645,"H",3006,8,"HOLLANSBURG","OH","DARKE"
"45333","HOUSTON, OH","J",61,"J",545,"H",2509,13,"HOUSTON","OH","SHELBY"
"45334","JACKSON CENTER, OH","J",2454,"J",38506,"J",168604,43,"JACKSON CENTER","OH","SHELBY"
"45335","JAMESTOWN, OH","G",605,"G",5401,"G",25162,77,"JAMESTOWN","OH","GREENE"
"45336","KETTLERSVILLE, OH","J",37,"J",810,"J",5604,4,"KETTLERSVILLE","OH","SHELBY"
"45337","LAURA, OH","G",148,"G",1907,"G",10279,22,"LAURA","OH","MIAMI"
"45338","LEWISBURG, OH","G",1514,"H",15683,"H",72245,91,"LEWISBURG","OH","PREBLE"
"45339","LUDLOW FALLS, OH","J",49,"J",536,"J",2886,14,"LUDLOW FALLS","OH","MIAMI"
"45340","MAPLEWOOD, OH","J",50,"J",374,"J",1743,9,"MAPLEWOOD","OH","SHELBY"
"45341","MEDWAY, OH","J",1555,"J",17926,"J",88621,45,"MEDWAY","OH","CLARK"
"45342","MIAMISBURG, OH","G",23510,"H",470237,"H",1831940,800,"MIAMISBURG","OH","MONTGOMERY"
"45343","MIAMISBURG, OH","J",86,"J",586,"J",2583,11,"MIAMISBURG","OH","MONTGOMERY"
"45344","NEW CARLISLE, OH","G",2749,"G",27056,"G",118844,247,"NEW CARLISLE","OH","CLARK"
"45345","NEW LEBANON, OH","H",687,"G",6763,"G",30141,61,"NEW LEBANON","OH","MONTGOMERY"
"45346","NEW MADISON, OH","G",266,"G",2361,"G",10438,42,"NEW MADISON","OH","DARKE"
"45347","NEW PARIS, OH","H",677,"H",5116,"H",22646,57,"NEW PARIS","OH","PREBLE"
"45348","NEW WESTON, OH","G",93,"G",1003,"G",5244,16,"NEW WESTON","OH","DARKE"
"45349","NORTH HAMPTON, OH","J",42,"J",159,"H",659,5,"NORTH HAMPTON","OH","CLARK"
"45350","NORTH STAR, OH","H",95,"J",5253,"H",10757,7,"NORTH STAR","OH","DARKE"
"45351","OSGOOD, OH","H",189,"H",2278,"H",9243,9,"OSGOOD","OH","DARKE"
"45352","PALESTINE, OH","J",27,"G",157,"H",330,5,"PALESTINE","OH","DARKE"
"45354","PHILLIPSBURG, OH","G",37,"G",394,"G",1798,8,"PHILLIPSBURG","OH","MONTGOMERY"
"45356","PIQUA, OH","G",8480,"G",102001,"G",415293,508,"PIQUA","OH","MIAMI"
"45358","PITSBURG, OH","J",22,"J",391,"J",1543,6,"PITSBURG","OH","DARKE"
"45359","PLEASANT HILL, OH","G",91,"G",730,"G",3784,26,"PLEASANT HILL","OH","MIAMI"
"45360","PORT JEFFERSON, OH","H",41,"H",253,"H",1059,6,"PORT JEFFERSON","OH","SHELBY"
"45362","ROSSBURG, OH","J",19,"G",230,"G",1256,13,"ROSSBURG","OH","DARKE"
"45363","RUSSIA, OH","H",517,"G",7070,"H",32703,30,"RUSSIA","OH","SHELBY"
"45365","SIDNEY, OH","H",15904,"H",185590,"H",827256,641,"SIDNEY","OH","SHELBY"
"45368","SOUTH CHARLESTON, OH","H",863,"H",8892,"H",38808,55,"SOUTH CHARLESTON","OH","CLARK"
"45369","SOUTH VIENNA, OH","G",177,"G",2388,"G",10892,36,"SOUTH VIENNA","OH","CLARK"
"45370","SPRING VALLEY, OH","G",240,"G",2243,"G",13044,47,"SPRING VALLEY","OH","GREENE"
"45371","TIPP CITY, OH","G",7777,"G",76693,"G",330779,445,"TIPP CITY","OH","MIAMI"
"45373","TROY, OH","G",19027,"G",223538,"G",937138,871,"TROY","OH","MIAMI"
"45377","VANDALIA, OH","G",11386,"G",146958,"G",657402,394,"VANDALIA","OH","MONTGOMERY"
"45380","VERSAILLES, OH","H",2568,"J",45988,"H",181831,149,"VERSAILLES","OH","DARKE"
"45381","WEST ALEXANDRIA, OH","G",490,"G",4584,"G",20869,80,"WEST ALEXANDRIA","OH","PREBLE"
"45382","WEST MANCHESTER, OH","G",61,"G",472,"G",2226,17,"WEST MANCHESTER","OH","PREBLE"
"45383","WEST MILTON, OH","G",653,"G",4746,"G",22856,96,"WEST MILTON","OH","MIAMI"
"45384","WILBERFORCE, OH","G",424,"H",2673,"H",10884,12,"WILBERFORCE","OH","GREENE"
"45385","XENIA, OH","G",6995,"G",65195,"G",282843,612,"XENIA","OH","GREENE"
"45387","YELLOW SPRINGS, OH","H",1983,"H",22277,"H",97987,163,"YELLOW SPRINGS","OH","GREENE"
"45388","YORKSHIRE, OH","H",133,"H",1327,"G",5601,11,"YORKSHIRE","OH","DARKE"
"45389","CHRISTIANSBURG, OH","H",23,"G",81,"G",355,7,"CHRISTIANSBURG","OH","CHAMPAIGN"
"45390","UNION CITY, OH","G",362,"G",2784,"G",13905,56,"UNION CITY","OH","DARKE"
"45401","DAYTON, OH","G",170,"H",2452,"H",9865,15,"DAYTON","OH","MONTGOMERY"
"45402","DAYTON, OH","H",20973,"H",375388,"H",1444866,694,"DAYTON","OH","MONTGOMERY"
"45403","DAYTON, OH","G",2722,"G",29953,"G",131805,202,"DAYTON","OH","MONTGOMERY"
"45404","DAYTON, OH","H",12932,"H",186065,"H",807797,342,"DAYTON","OH","MONTGOMERY"
"45405","DAYTON, OH","H",3446,"H",43457,"H",187472,183,"DAYTON","OH","MONTGOMERY"
"45406","DAYTON, OH","G",1910,"G",14025,"G",63761,177,"DAYTON","OH","MONTGOMERY"
"45409","DAYTON, OH","H",5538,"H",99795,"H",438011,282,"DAYTON","OH","MONTGOMERY"
"45410","DAYTON, OH","G",1922,"G",14791,"G",64822,158,"DAYTON","OH","MONTGOMERY"
"45413","DAYTON, OH","G",62,"H",578,"H",2479,6,"DAYTON","OH","MONTGOMERY"
"45414","DAYTON, OH","G",16460,"G",206534,"G",850560,817,"DAYTON","OH","MONTGOMERY"
"45415","DAYTON, OH","G",3976,"G",50220,"G",213222,291,"DAYTON","OH","MONTGOMERY"
"45416","DAYTON, OH","G",877,"H",6399,"H",24085,56,"DAYTON","OH","MONTGOMERY"
